key	kind	subject	result	file
oneof-array-variant-empty-object-item	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
oneof-bare-object-example-variant	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-anyof-closed-object-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-anyof-composed-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-anyof-empty-object-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-anyof-struct-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-oneof-closed-object-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-oneof-composed-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
property-sole-oneof-empty-object-member	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
ref-pointer-undeclared-component-head	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
ref-pointer-unnamed-segment	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
schema-name-nonidentifier-name	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
securityscheme-ref	walk	Adyen/adyen-openapi@f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	258	documents.jsonl
annotated-ref-target-closed-object	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
annotated-ref-target-composed	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
annotated-ref-target-oneof	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
annotated-ref-target-string-const	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
anyof-array-variant-anyof-nullable-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
anyof-array-variant-closed-object-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
anyof-array-variant-empty-object-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
anyof-array-variant-oneof-nullable-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
anyof-array-variant-struct-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
array-item-inheritance-union	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
array-item-pointer-walk-anyof	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
array-item-pointer-walk-oneof	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oauth2-password	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-annotated-ref-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-anyof-discriminated-union-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-anyof-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-anyof-nullable-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-closed-object-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-composed-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-array-variant-empty-object-item	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
oneof-bare-object-example-variant	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-anyof-closed-object-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-anyof-composed-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-anyof-empty-object-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-anyof-struct-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-oneof-closed-object-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-oneof-composed-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
property-sole-oneof-empty-object-member	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
ref-pointer-undeclared-component-head	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
ref-pointer-unnamed-segment	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
schema-name-nonidentifier-name	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
securityscheme-ref	walk	twilio/twilio-oai@5aa7f31977ce5812f7b7bc1f46a38555ebaa2888	120	documents.jsonl
annotated-ref-target-closed-object	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
annotated-ref-target-composed	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
annotated-ref-target-oneof	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
annotated-ref-target-string-const	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
anyof-array-variant-anyof-nullable-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
anyof-array-variant-closed-object-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
anyof-array-variant-empty-object-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
anyof-array-variant-oneof-nullable-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
anyof-array-variant-struct-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
array-item-inheritance-union	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
array-item-pointer-walk-anyof	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
array-item-pointer-walk-oneof	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oauth2-password	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-annotated-ref-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-anyof-discriminated-union-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-anyof-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-anyof-nullable-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-closed-object-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-composed-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-array-variant-empty-object-item	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
oneof-bare-object-example-variant	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-anyof-closed-object-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-anyof-composed-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-anyof-empty-object-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-anyof-struct-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-oneof-closed-object-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-oneof-composed-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
property-sole-oneof-empty-object-member	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
ref-pointer-undeclared-component-head	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
ref-pointer-unnamed-segment	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
schema-name-nonidentifier-name	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
securityscheme-ref	walk	kubernetes/kubernetes@b0e6417568f530e79579c5bcd6bbeac799a47669	65	documents.jsonl
annotated-ref-target-closed-object	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
annotated-ref-target-composed	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
annotated-ref-target-oneof	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
annotated-ref-target-string-const	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
anyof-array-variant-anyof-nullable-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
anyof-array-variant-closed-object-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
anyof-array-variant-empty-object-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
anyof-array-variant-oneof-nullable-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
anyof-array-variant-struct-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
array-item-inheritance-union	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
array-item-pointer-walk-anyof	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
array-item-pointer-walk-oneof	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oauth2-password	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-annotated-ref-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-anyof-discriminated-union-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-anyof-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-anyof-nullable-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-closed-object-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-composed-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-array-variant-empty-object-item	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
oneof-bare-object-example-variant	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-anyof-closed-object-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-anyof-composed-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-anyof-empty-object-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-anyof-struct-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-oneof-closed-object-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-oneof-composed-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
property-sole-oneof-empty-object-member	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
ref-pointer-undeclared-component-head	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
ref-pointer-unnamed-segment	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
schema-name-nonidentifier-name	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
securityscheme-ref	walk	mongodb/openapi@1e4aeea7d2d63f749bcae619cf836fbe52c62447	63	documents.jsonl
annotated-ref-target-closed-object	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
annotated-ref-target-composed	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
annotated-ref-target-oneof	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
annotated-ref-target-string-const	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
anyof-array-variant-anyof-nullable-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
anyof-array-variant-closed-object-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
anyof-array-variant-empty-object-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
anyof-array-variant-oneof-nullable-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
anyof-array-variant-struct-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
array-item-inheritance-union	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
array-item-pointer-walk-anyof	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
array-item-pointer-walk-oneof	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oauth2-password	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-annotated-ref-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-anyof-discriminated-union-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-anyof-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-anyof-nullable-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-closed-object-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-composed-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-array-variant-empty-object-item	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
oneof-bare-object-example-variant	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-anyof-closed-object-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-anyof-composed-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-anyof-empty-object-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-anyof-struct-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-oneof-closed-object-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-oneof-composed-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
property-sole-oneof-empty-object-member	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
ref-pointer-undeclared-component-head	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
ref-pointer-unnamed-segment	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
schema-name-nonidentifier-name	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
securityscheme-ref	walk	github/rest-api-description@3cef12e8a02d612ad032473d4fb87266f2befeae	384	documents.jsonl
annotated-ref-target-closed-object	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
annotated-ref-target-composed	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
annotated-ref-target-oneof	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
annotated-ref-target-string-const	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
anyof-array-variant-anyof-nullable-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
anyof-array-variant-closed-object-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
anyof-array-variant-empty-object-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
anyof-array-variant-oneof-nullable-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
anyof-array-variant-struct-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
array-item-inheritance-union	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
array-item-pointer-walk-anyof	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
array-item-pointer-walk-oneof	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oauth2-password	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-annotated-ref-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-anyof-discriminated-union-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-anyof-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-anyof-nullable-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-closed-object-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-composed-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-array-variant-empty-object-item	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
oneof-bare-object-example-variant	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-anyof-closed-object-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-anyof-composed-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-anyof-empty-object-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-anyof-struct-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-oneof-closed-object-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-oneof-composed-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
property-sole-oneof-empty-object-member	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
ref-pointer-undeclared-component-head	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
ref-pointer-unnamed-segment	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
schema-name-nonidentifier-name	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
securityscheme-ref	walk	cnorlander/BuildRelay@e5f47309d1ca6fd28267de041e7ed2f61e477723	4	documents.jsonl
annotated-ref-target-closed-object	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
annotated-ref-target-composed	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
annotated-ref-target-oneof	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
annotated-ref-target-string-const	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
anyof-array-variant-anyof-nullable-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
anyof-array-variant-closed-object-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
anyof-array-variant-empty-object-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
anyof-array-variant-oneof-nullable-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
anyof-array-variant-struct-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
array-item-inheritance-union	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
array-item-pointer-walk-anyof	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
array-item-pointer-walk-oneof	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
oauth2-password	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
oneof-array-variant-annotated-ref-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
oneof-array-variant-anyof-discriminated-union-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
oneof-array-variant-anyof-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
oneof-array-variant-anyof-nullable-item	walk	livepeer/ai-runner@50a742cee7c5789ef4a10f8117f30de3758366a9	26	documents.jsonl
